id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1255814,108,132,2494,243.5,242.5,0,0,15
1272997,108,132,1847,243.5,243.5,0,0,81
1486150,108,132,1558,484.03,678.03,0,1,393
1451022,108,132,2581,493.76,678.03,0,1,621
1351107,108,132,1962,488.94,678.03,0,1,933
1164694,108,132,1445,668.33,668.33,0,0,69
1290102,108,132,2444,668.33,670.33,0,0,55
1106311,108,132,2867,670.33,669.33,0,0,109
1492823,108,132,2760,242.53,242.53,0,0,54
1477772,108,132,1525,261.93,291.03,0,0,512
1113990,108,132,2704,260.93,290.03,0,1,242
1184703,108,132,2492,340.5,388.03,0,0,42
1095335,108,132,1543,485.03,485.03,0,0,68
1340031,108,132,2304,484.03,486.03,0,0,55
1118404,108,132,2664,303.64,303.64,0,0,472
1132869,108,132,2569,303.64,303.64,0,0,296
1076116,108,132,2490,279.36,281.36,0,0,190
1364838,108,23,1885,145.53,144.53,0,0,540
1411460,108,23,1993,147.5,146.5,0,0,364
1393821,108,23,2539,151.35,151.35,0,0,215
1393392,108,23,2139,291.03,291.03,0,0,55
1434352,108,23,2631,152.35,151.35,0,0,68
1030150,108,23,1248,153.26,155.26,0,0,53
1344398,108,23,1778,160.05,160.05,0,0,431
1062170,108,23,1062,162.99,161.99,0,0,188
1290304,108,23,2707,191.09,192.09,0,0,486
1163946,108,23,1207,513.13,515.13,0,0,26
1427188,108,23,1230,497.67,497.67,0,0,42
1415670,108,23,2290,304.64,303.64,0,0,933
1168830,108,23,1727,447.23,445.23,0,0,337
1479718,108,23,1109,302.7,301.7,0,0,487
1123306,108,23,1571,581.03,581.03,0,0,95
1287237,108,23,2956,583.03,583.03,0,0,54
1109969,108,23,2577,213.46,291.03,1,0,108
1141842,108,23,2640,211.46,290.03,1,1,325
1489979,108,23,1878,213.46,290.03,1,1,148
1164769,108,23,1216,339.5,387.03,0,0,14
1094229,108,23,2126,534.53,533.53,0,0,26
1417415,108,23,2826,290.03,291.03,0,0,324
1206186,108,23,1754,324.04,324.04,0,0,202
1172083,108,23,1971,241.56,313.34,1,1,1540
1040448,108,23,1770,411.28,484.03,0,0,14
1387442,108,23,1198,107.7,266.78,0,0,42
1066639,108,23,1311,160.05,162.05,0,0,161
1321911,108,23,1803,161.05,161.05,0,0,162
1368819,108,23,1438,249.32,249.32,0,0,68
1396730,108,23,1847,242.5,244.5,0,0,108
1144483,108,23,1558,484.03,678.03,0,1,377
1046218,108,23,2581,484.03,680.03,0,1,554
1260712,108,23,1962,484.03,680.03,0,1,582
1153710,108,23,1445,668.33,669.33,0,0,40
1304242,108,23,2444,668.33,669.33,0,0,13
1441171,108,23,2867,670.33,669.33,0,0,41
1196425,108,23,2760,241.53,241.53,0,0,53
1184145,108,23,1525,261.93,291.03,0,0,107
1138696,108,23,2492,339.5,388.03,0,0,55
1045974,108,23,1543,453.05,452.05,0,0,54
1096150,108,23,2304,451.05,452.05,0,0,41
1461599,108,23,2664,302.64,303.64,0,0,379
1318600,108,23,2569,304.64,303.64,0,0,215
1084730,108,23,2490,280.36,280.36,0,0,150
1391115,108,86,1885,149.41,148.41,0,0,377
1131790,108,86,1993,151.38,150.38,0,0,175
1141228,108,86,2539,151.35,151.35,0,0,108
1364037,108,86,2139,292.03,291.03,0,0,13
1382629,108,86,2631,153.26,154.26,0,0,69
1214062,108,86,1248,155.26,155.26,0,0,54
1444169,108,86,1778,160.11,159.11,0,0,243
1230612,108,86,1062,163.99,162.99,0,0,581
1283273,108,86,2707,194.97,196.97,0,0,539
1244071,108,86,1230,514.13,513.13,0,0,28
1133538,108,86,2322,513.13,513.13,0,0,13
1284705,108,86,2290,303.64,303.64,0,0,905
1012695,108,86,1727,446.23,445.23,0,0,581
1007427,108,86,1109,308.49,307.49,0,0,460
1280969,108,86,2577,252.23,290.03,1,0,28
1405063,108,86,2640,212.46,291.03,1,1,55
1001464,108,86,1878,212.46,291.03,1,1,176
1388646,108,86,1216,341.5,387.03,0,0,26
1145206,108,86,2126,534.53,533.53,0,1,14
1473367,108,86,2826,334.71,333.71,0,0,229
1303036,108,86,1754,325.92,327.92,0,0,607
1130413,108,86,1971,242.5,322.04,1,0,1675
1252125,108,86,1198,161.05,160.05,0,0,27
1429647,108,86,1311,128.04,129.04,0,0,68
1475834,108,86,1803,320.13,319.13,0,0,13
1026772,108,86,1438,242.5,244.5,0,0,68
1126239,108,86,2494,244.5,243.5,0,0,68
1299037,108,86,1847,243.5,244.5,0,0,15
1245326,108,86,1558,485.03,680.03,0,1,312
1080489,108,86,2581,493.79,678.03,0,1,676
1171452,108,86,1962,505.37,679.03,0,1,365
1235039,108,86,2444,668.33,670.33,0,0,53
1418601,108,86,2867,668.33,668.33,0,0,15
1089711,108,86,2760,243.53,243.53,0,0,14
1046316,108,86,1525,261.93,291.03,0,0,13
1442109,108,86,2704,260.93,290.03,0,0,42
1498293,108,86,2492,341.5,388.03,0,0,67
1398695,108,86,1543,485.03,484.03,0,0,67
1101459,108,86,2304,486.03,484.03,0,0,41
1256763,108,86,2664,303.64,304.64,0,0,432
1182308,108,86,2569,304.64,303.64,0,0,204
1182079,108,86,2490,279.36,280.36,0,0,257
1245724,108,68,1885,98.03,117.4,0,0,405
1186221,108,68,1993,96.06,121.31,0,0,649
1270152,108,68,2539,98.0,118.37,0,0,163
1429571,108,68,2139,285.24,284.24,0,0,54
1251646,108,68,1248,153.26,153.26,0,0,27
1436067,108,68,1778,158.17,156.17,0,0,163
1304172,108,68,1062,158.17,158.17,0,0,231
1434472,108,68,2707,189.21,189.21,0,0,365
1256683,108,68,1207,290.03,290.03,0,0,68
1157062,108,68,1230,279.39,279.39,0,0,53
1251740,108,68,2322,281.33,281.33,0,0,94
1188746,108,68,2290,240.59,239.59,0,0,932
1405683,108,68,1727,402.55,402.55,0,0,202
1429543,108,68,1109,320.13,320.13,0,0,447
1119427,108,68,1571,581.03,583.03,0,0,53
1453638,108,68,2956,581.03,583.03,0,0,161
1426700,108,68,2104,581.03,581.03,0,0,96
1037982,108,68,2577,213.46,282.33,1,0,95
1472356,108,68,2640,213.46,275.54,1,0,527
1136989,108,68,1878,213.46,280.33,1,1,514
1059222,108,68,2306,339.53,338.53,0,0,15
1195977,108,68,2126,507.31,509.31,0,0,28
1060906,108,68,2826,309.43,311.43,0,0,176
1392567,108,68,1754,290.09,288.09,0,0,540
1314409,108,68,1971,241.53,289.06,1,0,1418
1447257,108,68,1247,406.43,408.43,0,0,41
1027275,108,68,1558,484.03,641.23,0,0,231
1160854,108,68,2581,493.73,639.23,0,1,217
1206414,108,68,1962,485.03,639.23,0,1,298
1276569,108,68,1445,709.13,707.13,0,0,28
1167903,108,68,2444,709.13,709.13,0,0,15
1391727,108,68,2867,707.13,708.13,0,0,42
1244901,108,68,2760,242.53,241.53,0,0,150
1343127,108,68,1525,260.93,260.93,0,0,121
1458232,108,68,2704,262.93,261.93,0,0,148
1325811,108,68,2492,291.0,446.23,0,0,188
1318641,108,68,1543,474.39,474.39,0,0,80
1126022,108,68,2664,283.3,283.3,0,0,217
1377094,108,68,2569,283.3,282.3,0,0,215
1064907,108,68,2490,242.5,242.5,0,0,80
1250082,108,51,1885,147.5,147.5,0,0,1202
1105961,108,51,1993,148.41,148.41,0,0,593
1102475,108,51,2539,148.41,148.41,0,0,647
1427620,108,51,2139,292.03,290.03,0,0,55
1231228,108,51,2631,152.35,152.35,0,0,67
1288335,108,51,1248,153.26,153.26,0,0,122
1115417,108,51,1778,161.02,161.02,0,0,485
1293467,108,51,1062,161.05,161.05,0,0,486
1247347,108,51,2707,191.09,191.09,0,0,1176
1154832,108,51,1207,489.88,488.88,0,0,27
1483595,108,51,1230,515.13,514.13,0,0,15
1398025,108,51,2322,488.91,487.91,0,0,28
1255667,108,51,2290,302.67,302.67,0,0,1133
1484761,108,51,1727,447.23,447.23,0,0,404
1407172,108,51,1109,310.43,310.43,0,0,771
1228880,108,51,1571,581.03,583.03,0,0,148
1238216,108,51,2956,581.03,583.03,0,0,108
1356904,108,51,2577,213.46,292.03,1,0,189
1244725,108,51,2640,212.46,291.03,1,1,716
1125222,108,51,1878,211.46,291.03,1,0,365
1056522,108,51,2306,358.93,357.93,0,0,54
1082420,108,51,1216,339.5,389.03,0,0,123
1351530,108,51,2126,533.53,532.53,0,0,53
1046201,108,51,2826,326.89,328.89,0,0,418
1110932,108,51,1754,323.04,323.04,0,0,418
1102670,108,51,1971,241.53,322.04,1,0,1877
1048192,108,51,1902,387.03,445.23,0,0,95
1170832,108,51,1247,389.03,446.23,0,0,41
1193571,108,51,1198,256.11,255.11,0,0,67
1214443,108,51,1311,133.89,182.36,0,0,162
1001721,108,51,1803,137.77,160.05,0,0,190
1443585,108,51,1438,243.5,242.5,0,0,96
1414221,108,51,2494,244.5,242.5,0,0,69
1210199,108,51,1847,247.35,247.35,0,0,82
1054751,108,51,1558,484.03,679.03,0,0,486
1418607,108,51,2581,484.03,680.03,0,0,474
1122270,108,51,1962,487.97,680.03,0,0,1243
1228100,108,51,1445,669.33,668.33,0,0,28
1437364,108,51,2444,668.33,668.33,0,0,26
1026124,108,51,2760,243.53,241.53,0,0,107
1172038,108,51,1525,260.93,292.03,0,1,365
1172979,108,51,2704,260.93,291.03,0,1,323
1447298,108,51,2492,341.5,388.03,0,0,54
1230892,108,51,1543,485.03,486.03,0,0,123
1268314,108,51,2304,485.03,485.03,0,0,28
1456056,108,51,2664,304.64,303.64,0,0,485
1167167,108,51,2569,302.64,304.64,0,0,418
1456909,108,51,2490,281.36,280.36,0,0,324
1320249,108,61,1885,96.03,120.31,0,0,94
1124024,108,61,1993,97.06,120.31,0,1,743
1100400,108,61,2539,97.06,122.25,0,0,176
1442727,108,61,2139,292.03,290.03,0,0,28
1079753,108,61,2631,150.35,152.35,0,0,82
1368807,108,61,1248,147.5,147.5,0,0,54
1079433,108,61,1778,162.99,162.99,0,0,81
1196753,108,61,1062,157.14,159.14,0,0,258
1149295,108,61,2707,224.13,222.13,0,0,270
1456820,108,61,1207,290.09,323.98,0,0,202
1282454,108,61,1230,292.03,291.03,0,0,69
1340839,108,61,2322,278.39,278.39,0,0,55
1088529,108,61,2290,267.78,265.78,0,0,729
1457896,108,61,1727,426.83,427.83,0,0,215
1147113,108,61,1109,320.13,321.13,0,0,256
1226300,108,61,1571,583.03,582.03,0,0,40
1399259,108,61,2104,582.03,583.03,0,0,26
1340146,108,61,2577,212.46,281.33,1,0,96
1164690,108,61,2640,212.46,281.33,1,1,743
1048281,108,61,1878,213.46,273.57,1,1,433
1393880,108,61,2306,350.23,348.23,0,0,28
1016388,108,61,1216,340.5,437.53,0,0,69
1308202,108,61,2126,531.56,532.56,0,0,14
1341243,108,61,2826,309.43,309.43,0,0,217
1062888,108,61,1754,321.07,321.07,0,0,485
1278989,108,61,1971,241.53,322.07,1,0,1688
1095437,108,61,1902,387.03,446.23,0,0,13
1300586,108,61,1558,496.7,639.23,0,1,377
1137175,108,61,2581,485.03,640.23,0,1,432
1156608,108,61,1962,486.94,640.23,0,1,663
1190476,108,61,1445,709.13,707.13,0,0,27
1066037,108,61,2444,709.13,707.13,0,0,54
1252010,108,61,2867,707.13,708.13,0,0,27
1197454,108,61,2760,242.53,243.53,0,0,109
1268452,108,61,1525,264.87,260.93,0,1,216
1203131,108,61,2704,262.93,290.03,0,1,377
1253158,108,61,2492,292.0,446.23,0,0,68
1403445,108,61,1543,474.39,472.39,0,0,54
1459637,108,61,2664,309.43,310.43,0,0,500
1478065,108,61,2569,309.43,311.43,0,0,527
1221706,108,61,2490,244.5,242.5,0,0,149
1276771,109,55,1885,151.35,152.35,0,0,244
1198313,109,55,1993,145.53,145.53,0,0,202
1058807,109,55,2539,150.41,148.41,0,0,215
1221581,109,55,2139,308.49,307.49,0,0,14
1061051,109,55,2631,149.38,149.38,0,0,109
1499208,109,55,1248,155.26,154.26,0,0,27
1359859,109,55,1778,182.36,183.36,0,0,433
1480245,109,55,1062,182.39,182.39,0,0,298
1021824,109,55,2707,239.59,241.59,0,0,204
1122697,109,55,1207,488.88,489.88,0,0,28
1126661,109,55,1230,515.13,513.13,0,0,13
1251059,109,55,2322,514.13,513.13,0,0,27
1257506,109,55,2290,292.0,292.0,0,0,364
1261264,109,55,1727,445.23,445.23,0,0,284
1132279,109,55,1109,288.15,287.15,0,0,350
1480873,109,55,1571,583.03,582.03,0,0,14
1251785,109,55,2640,213.46,290.03,1,1,123
1073291,109,55,1878,212.46,291.03,1,1,150
1482228,109,55,2306,359.93,359.93,0,0,15
1498187,109,55,1216,341.5,389.03,0,0,27
1262881,109,55,2126,533.53,534.53,0,0,13
1113254,109,55,2826,321.1,322.1,0,0,296
1120315,109,55,1754,323.04,322.04,0,0,148
1045073,109,55,1971,243.53,322.04,1,1,837
1252643,109,55,1902,447.23,447.23,0,0,13
1494332,109,55,1247,445.23,447.23,0,0,14
1082841,109,55,1198,160.05,214.43,0,0,108
1300239,109,55,1311,137.77,138.77,0,0,189
1424174,109,55,1803,155.26,212.43,0,0,337
1486420,109,55,1558,486.03,680.03,1,1,432
1308964,109,55,2581,485.03,680.03,1,1,674
1466543,109,55,1962,484.03,680.03,1,1,580
1067494,109,55,1445,668.33,670.33,0,0,27
1277071,109,55,2444,670.33,668.33,0,0,26
1177299,109,55,2867,669.33,669.33,0,0,15
1061657,109,55,2760,243.53,243.53,0,0,14
1456410,109,55,2704,261.93,291.03,0,0,15
1304259,109,55,2492,340.5,387.03,0,0,27
1224646,109,55,1543,486.03,486.03,0,0,27
1281590,109,55,2304,484.03,486.03,0,0,41
1156037,109,55,2664,339.56,339.56,0,0,271
1357007,109,55,2569,339.56,339.56,0,0,67
1159045,109,55,2490,281.36,279.36,0,0,269
1222704,109,24,1885,145.5,146.47,0,1,1891
1116364,109,24,1993,148.41,149.38,0,1,1755
1104518,109,24,2539,149.41,148.41,0,0,460
1421404,109,24,2139,307.49,309.49,0,0,150
1057132,109,24,1778,181.39,181.39,0,0,945
1439755,109,24,1062,180.42,182.42,0,0,1135
1081208,109,24,2707,238.62,240.62,0,0,1297
1448340,109,24,1207,513.13,514.13,0,0,15
1460733,109,24,1230,475.3,477.3,0,0,53
1216491,109,24,2322,513.13,513.13,0,0,41
1334904,109,24,2290,291.03,291.03,0,0,1351
1303092,109,24,1727,445.23,447.23,0,0,593
1151792,109,24,1109,258.02,306.58,0,0,1067
1243760,109,24,1571,583.03,581.03,0,0,161
1388239,109,24,2956,583.03,581.03,0,0,243
1092114,109,24,2577,213.46,292.03,1,0,202
1090720,109,24,2640,212.46,291.03,1,1,595
1379236,109,24,1878,212.46,292.03,1,1,501
1269285,109,24,2306,357.93,359.93,0,0,94
1176003,109,24,1216,339.5,388.03,0,0,81
1451657,109,24,2126,534.53,533.53,0,0,284
1267261,109,24,2826,321.1,322.1,0,0,500
1423676,109,24,1754,304.64,303.64,0,0,446
1455322,109,24,1971,241.53,322.04,1,1,945
1170622,109,24,1902,445.23,446.23,0,0,42
1262052,109,24,1770,484.03,485.03,0,0,53
1163237,109,24,1198,162.05,160.05,0,0,107
1148836,109,24,1311,181.45,180.45,0,0,217
1286059,109,24,1803,171.75,169.75,0,0,204
1098984,109,24,1438,242.5,244.5,0,0,149
1477853,109,24,2494,242.5,243.5,0,0,96
1181045,109,24,1847,242.5,244.5,0,0,67
1008809,109,24,1558,489.88,680.03,1,1,580
1434197,109,24,2581,487.97,678.03,1,1,1121
1045960,109,24,1962,486.97,679.03,1,1,1687
1136418,109,24,1445,670.33,668.33,0,0,94
1341183,109,24,2444,670.33,669.33,0,0,163
1247789,109,24,2867,669.33,669.33,0,0,122
1048711,109,24,2760,242.53,243.53,0,0,243
1472228,109,24,1525,260.93,291.03,0,1,661
1218385,109,24,2704,264.87,290.03,0,1,528
1496564,109,24,1543,486.03,486.03,0,0,203
1424095,109,24,2304,486.03,484.03,0,0,122
1231422,109,24,2664,304.64,302.64,0,0,784
1453027,109,24,2569,303.64,302.64,0,0,540
1389324,109,24,2490,281.36,279.36,0,0,149
1029785,109,11,1885,147.5,147.5,0,0,1986
1179368,109,11,1993,142.62,141.62,0,0,744
1280762,109,11,2539,146.47,147.47,0,0,690
1454324,109,11,2139,298.82,297.82,0,0,40
1376726,109,11,2631,150.35,150.35,0,0,68
1029090,109,11,1248,153.26,154.26,0,0,80
1293951,109,11,1778,182.42,181.42,0,0,904
1478959,109,11,1062,181.39,183.39,0,0,689
1341009,109,11,2707,236.71,236.71,0,0,1297
1038544,109,11,1207,498.64,496.64,0,0,41
1301338,109,11,1230,477.24,478.24,0,0,53
1061718,109,11,2322,502.49,503.49,0,0,55
1258752,109,11,2290,289.09,290.09,0,0,1160
1098508,109,11,1727,446.26,444.26,0,0,512
1445069,109,11,1109,261.9,310.43,0,0,972
1018281,109,11,1571,583.03,581.03,0,0,67
1276587,109,11,2956,581.03,581.03,0,0,134
1461287,109,11,2577,212.46,292.03,1,0,270
1483074,109,11,2640,217.31,292.03,1,1,810
1031798,109,11,1878,215.37,291.03,1,1,366
1102989,109,11,2306,357.93,357.93,0,0,40
1445066,109,11,1216,339.5,388.03,0,0,122
1487011,109,11,2126,533.53,532.53,0,0,69
1122035,109,11,2826,319.13,320.13,0,0,675
1171940,109,11,1754,289.06,322.04,0,0,635
1256545,109,11,1971,243.53,322.04,1,1,1580
1164625,109,11,1902,446.23,447.23,0,0,27
1199448,109,11,1247,445.23,447.23,0,0,28
1351197,109,11,1770,485.03,484.03,0,0,13
1107491,109,11,1198,181.45,179.45,0,0,431
1489390,109,11,1311,194.0,195.0,0,0,689
1381077,109,11,1803,144.56,186.24,0,0,689
1253663,109,11,1438,243.5,244.5,0,0,69
1123934,109,11,2494,242.5,270.63,0,0,107
1180103,109,11,1847,242.5,243.5,0,0,53
1086930,109,11,1558,484.03,678.03,1,1,715
1308996,109,11,2581,488.94,679.03,1,1,959
1010993,109,11,1962,489.91,679.03,1,0,1404
1224635,109,11,1445,668.33,669.33,0,0,67
1184913,109,11,2444,668.33,668.33,0,0,95
1440368,109,11,2867,670.33,669.33,0,0,94
1228861,109,11,2760,241.53,243.53,0,0,270
1461674,109,11,1525,260.93,292.03,0,1,580
1369176,109,11,2704,262.93,291.03,0,1,593
1281567,109,11,2492,341.5,387.03,0,0,54
1137460,109,11,1543,485.03,484.03,0,0,123
1151861,109,11,2304,484.03,486.03,0,0,54
1466690,109,11,2664,331.8,330.8,0,0,594
1401932,109,11,2569,324.98,323.98,0,0,323
1016543,109,11,2490,241.56,279.36,0,0,393
1014199,109,83,1885,96.09,118.34,0,1,1365
1096420,109,83,1993,97.03,118.37,0,1,1620
1154080,109,83,2539,98.03,121.31,0,1,352
1127276,109,83,2139,282.33,280.33,0,0,41
1093427,109,83,2631,149.38,151.38,0,0,55
1464517,109,83,1248,155.26,153.26,0,0,26
1195154,109,83,1778,162.05,160.05,0,0,188
1267248,109,83,1062,164.93,165.93,0,0,528
1356128,109,83,2707,227.01,227.01,0,0,337
1476226,109,83,1207,285.21,284.21,0,0,460
1415765,109,83,1230,287.18,285.18,0,0,621
1192663,109,83,2322,285.18,286.18,0,0,311
1169436,109,83,2290,262.9,262.9,0,0,1284
1060701,109,83,1727,427.83,426.83,0,0,242
1149889,109,83,1109,319.13,321.13,0,0,404
1365288,109,83,2956,581.03,581.03,0,0,122
1288585,109,83,2104,582.03,581.03,0,0,41
1441173,109,83,2577,211.46,281.33,1,0,161
1199267,109,83,2640,211.46,280.33,1,1,890
1497501,109,83,1878,213.46,280.33,1,1,539
1222065,109,83,2306,244.5,348.23,0,0,13
1300882,109,83,1216,341.5,435.53,0,0,80
1405518,109,83,2126,532.56,533.56,0,0,82
1212989,109,83,2826,310.46,308.46,0,0,499
1335659,109,83,1754,321.1,320.1,0,0,743
1285237,109,83,1971,236.74,323.07,1,0,1122
1464885,109,83,1247,447.23,447.23,0,0,26
1458612,109,83,1558,484.03,641.23,1,1,607
1182925,109,83,2581,485.97,639.23,1,1,904
1442732,109,83,1962,489.88,640.23,1,0,931
1125168,109,83,1445,709.13,707.13,0,0,67
1256678,109,83,2444,708.13,708.13,0,0,53
1402817,109,83,2867,708.13,707.13,0,0,95
1303992,109,83,2760,242.53,241.53,0,0,136
1185830,109,83,1525,242.53,242.53,0,0,149
1413718,109,83,2704,243.53,243.53,0,0,283
1053562,109,83,2492,293.0,446.23,0,0,40
1154359,109,83,1543,472.39,472.39,0,0,26
1215088,109,83,2304,472.39,473.39,0,0,55
1458335,109,83,2664,309.43,310.43,0,0,485
1442236,109,83,2569,311.43,311.43,0,0,486
1343578,109,83,2490,242.5,242.5,0,0,350
1388499,109,32,1885,96.09,120.34,0,1,351
1369027,109,32,1993,99.97,117.4,0,1,269
1079566,109,32,2539,98.94,122.25,0,0,135
1369897,109,32,2139,290.03,290.03,0,0,55
1285231,109,32,2631,151.35,150.35,0,0,80
1279848,109,32,1248,154.26,153.26,0,0,42
1155264,109,32,1778,165.87,165.87,0,0,190
1062674,109,32,1062,170.72,172.72,0,0,298
1331502,109,32,2707,191.15,190.15,0,0,311
1123730,109,32,1207,284.24,285.24,0,0,175
1233052,109,32,1230,287.12,287.12,0,0,284
1166598,109,32,2322,280.36,279.36,0,0,189
1130184,109,32,2290,237.65,238.65,0,0,1106
1410842,109,32,1727,402.55,402.55,0,0,310
1138698,109,32,1109,265.84,320.13,0,0,393
1196355,109,32,1571,582.03,581.03,0,0,108
1484458,109,32,2956,583.03,583.03,0,0,55
1230595,109,32,2104,582.03,582.03,0,0,27
1068864,109,32,2577,213.46,282.33,1,0,136
1233919,109,32,2640,213.46,282.33,1,1,352
1031808,109,32,1878,217.34,282.33,1,1,540
1031671,109,32,1216,356.99,405.52,0,0,53
1417058,109,32,2126,508.31,437.53,0,1,82
1418625,109,32,2826,309.43,310.43,0,0,310
1118667,109,32,1754,285.24,283.24,0,0,568
1472989,109,32,1971,242.53,289.06,1,1,1079
1364506,109,32,1902,447.23,445.23,0,0,28
1227188,109,32,1247,445.23,447.23,0,0,14
1419354,109,32,1558,484.03,640.23,1,0,339
1278249,109,32,2581,486.03,640.23,1,0,242
1104227,109,32,1962,484.03,641.23,1,0,500
1218489,109,32,1445,708.13,709.13,0,0,68
1089850,109,32,2444,707.13,709.13,0,0,40
1442602,109,32,2867,708.13,708.13,0,0,42
1329422,109,32,2760,243.53,243.53,0,0,123
1442413,109,32,1525,242.53,290.03,0,0,53
1264035,109,32,2704,243.53,243.53,0,0,96
1480964,109,32,2492,291.0,445.23,0,0,67
1073907,109,32,1543,474.39,474.39,0,0,94
1232078,109,32,2664,282.3,283.3,0,0,404
1207439,109,32,2569,281.3,283.3,0,0,297
1471981,109,32,2490,244.5,244.5,0,0,150
1171184,109,13,1885,145.53,146.47,0,1,3389
1373916,109,13,1993,147.47,146.47,0,1,2134
1052760,109,13,2539,142.59,142.59,0,0,852
1305477,109,13,2139,308.49,309.49,0,0,109
1328486,109,13,2631,154.26,154.26,0,0,231
1219795,109,13,1248,153.26,154.26,0,0,94
1466636,109,13,1778,179.51,179.51,0,0,944
1167575,109,13,1062,181.42,182.42,0,0,1039
1143277,109,13,2707,233.83,231.83,0,0,1945
1111371,109,13,1207,507.34,506.34,0,0,108
1394667,109,13,1230,514.13,515.13,0,0,54
1383761,109,13,2322,504.46,503.46,0,0,148
1214962,109,13,2290,286.21,286.21,0,0,2418
1339477,109,13,1727,446.26,444.26,0,0,1106
1226565,109,13,1109,236.71,308.46,0,0,1971
1065399,109,13,1571,581.03,582.03,0,0,405
1461418,109,13,2956,583.03,581.03,0,0,298
1475005,109,13,2577,213.46,291.03,1,0,555
1102107,109,13,2640,214.4,292.03,1,1,580
1487875,109,13,1878,213.46,292.03,1,1,580
1047561,109,13,2306,359.93,358.93,0,0,41
1118103,109,13,1216,340.5,387.03,0,0,134
1118672,109,13,2126,532.53,533.53,0,0,270
1244256,109,13,2826,304.61,305.61,0,0,838
1444525,109,13,1754,292.0,291.0,0,0,890
1100589,109,13,1971,241.53,323.04,1,1,1783
1483947,109,13,1902,446.23,447.23,0,0,135
1344889,109,13,1247,445.23,446.23,0,0,108
1086769,109,13,1770,485.03,484.03,0,0,80
1116383,109,13,1198,162.99,161.99,0,0,959
1063184,109,13,1311,169.81,169.81,0,0,513
1449041,109,13,1803,175.57,204.73,0,0,648
1250187,109,13,1438,243.5,242.5,0,0,256
1305936,109,13,2494,244.5,244.5,0,0,161
1256056,109,13,1847,243.5,244.5,0,0,134
1077631,109,13,1558,486.03,680.03,1,1,879
1343363,109,13,2581,486.03,678.03,1,0,933
1271616,109,13,1962,486.0,678.03,1,1,1970
1490561,109,13,1445,669.33,669.33,0,0,148
1036292,109,13,2444,668.33,670.33,0,0,217
1196082,109,13,2867,669.33,670.33,0,0,96
1175090,109,13,2760,243.53,241.53,0,1,271
1269619,109,13,1525,263.9,263.9,0,0,769
1436423,109,13,2704,262.93,292.03,0,1,960
1264325,109,13,2492,340.5,388.03,0,0,231
1292968,109,13,1543,486.03,484.03,0,0,188
1171364,109,13,2304,485.03,485.03,0,0,82
1304392,109,13,2664,297.85,296.85,0,0,1309
1460210,109,13,2569,301.67,303.67,0,0,850
1291750,109,13,2490,260.96,260.96,0,0,594
1289618,109,109,1885,150.38,145.5,0,1,1149
1291961,109,109,1993,145.5,147.5,0,0,728
1426046,109,109,2539,147.47,146.47,0,0,231
1096455,109,109,2139,309.49,307.49,0,0,26
1028887,109,109,2631,155.26,155.26,0,0,94
1470028,109,109,1248,153.26,155.26,0,0,55
1084983,109,109,1778,182.42,180.42,0,0,459
1113703,109,109,1062,181.42,180.42,0,0,796
1436023,109,109,2707,233.77,234.77,0,0,594
1091603,109,109,1207,501.49,501.49,0,0,55
1497408,109,109,1230,486.03,486.03,0,0,69
1222398,109,109,2322,485.97,486.97,0,0,54
1209678,109,109,2290,287.15,286.15,0,0,1000
1281380,109,109,1727,447.23,447.23,0,0,296
1428094,109,109,1109,201.82,307.49,0,0,607
1250464,109,109,2577,212.46,290.03,1,1,202
1246849,109,109,2640,212.46,292.03,1,0,446
1497487,109,109,1878,218.31,291.03,1,1,231
1093891,109,109,1216,347.29,389.03,0,0,163
1216063,109,109,2126,532.53,534.53,0,0,40
1047033,109,109,2826,313.37,311.37,0,0,487
1024800,109,109,1754,313.31,314.31,0,0,351
1268435,109,109,1971,240.56,324.04,1,0,1176
1256314,109,109,1902,445.23,446.23,0,0,15
1375342,109,109,1247,445.23,445.23,0,0,26
1252582,109,109,1311,162.05,161.05,0,0,797
1034348,109,109,1803,166.9,182.36,0,1,851
1095224,109,109,1438,244.5,244.5,0,0,41
1015157,109,109,1847,243.5,243.5,0,0,27
1088245,109,109,1558,488.88,679.03,1,1,514
1223980,109,109,2581,486.94,679.03,1,1,1041
1063181,109,109,1962,490.82,679.03,1,1,1120
1348874,109,109,1445,670.33,668.33,0,0,53
1084768,109,109,2444,669.33,669.33,0,0,81
1447681,109,109,1525,261.93,290.03,0,1,339
1154172,109,109,2704,260.93,291.03,0,0,149
1495300,109,109,2492,341.5,387.03,0,0,94
1119926,109,109,1543,486.03,486.03,0,0,81
1202961,109,109,2664,300.7,300.7,0,0,554
1362925,109,109,2569,287.12,287.12,0,0,257
1455469,109,109,2490,246.38,281.36,0,0,230
1459731,109,52,1885,146.53,145.56,0,1,2294
1362629,109,52,1993,145.56,143.56,0,0,836
1155385,109,52,2539,149.44,144.59,0,1,1431
1476066,109,52,2139,305.58,305.58,0,0,135
1288287,109,52,2631,153.29,154.29,0,0,244
1454647,109,52,1248,152.32,152.32,0,0,202
1067511,109,52,1778,182.42,181.42,0,0,1148
1309506,109,52,1062,180.42,181.42,0,0,1081
1445493,109,52,2707,235.71,237.71,0,0,1526
1169957,109,52,1207,495.73,495.73,0,0,109
